birth_cohort,legal_status,latest_us_occupation,education,labor_exp_age45,first_migration_age,total_trips,accumulated_us_experience,mean_proportion_low_income
34.0,1.0,0.0,3.0,29.5,30.0,16.0,156.0,0.336834574023331
35.0,0.0,1.0,0.0,34.0,26.0,1.0,384.0,0.3403960457849617
46.0,0.0,1.0,3.0,33.0,14.0,2.0,24.0,0.2460560277702422
44.0,1.0,1.0,9.0,34.0,32.0,2.0,252.0,0.2659429044706354
50.0,0.0,0.0,6.0,33.5,33.0,2.0,30.0,0.1568111765647907
38.0,1.0,1.0,4.0,30.0,43.0,3.0,36.0,0.268573165960706
54.0,0.0,0.0,6.0,34.0,33.0,2.0,24.0,0.1568111765647907
60.0,0.0,0.0,6.0,33.0,13.0,1.0,60.0,0.366797267891916
44.0,0.0,2.0,4.0,36.0,18.0,4.0,300.0,0.511485026688109
51.0,0.0,0.0,6.0,30.0,33.0,2.0,60.0,0.1627564249131586
51.0,0.0,2.0,9.0,34.0,24.0,1.0,12.0,0.1229021306305824
48.0,0.0,1.0,2.0,33.0,23.0,1.0,72.0,0.2460560277702422
37.0,1.0,1.0,3.0,29.0,54.0,5.0,30.0,0.246633912460184
40.0,0.0,0.0,6.0,27.5,38.0,3.0,30.0,0.253412641520752
47.0,0.0,1.0,6.0,32.5,24.0,1.0,42.0,0.1568111765647907
55.0,0.0,2.0,12.0,31.0,43.0,1.0,36.0,0.1724440137561966
52.0,0.0,2.0,8.0,30.5,30.0,1.0,6.0,0.260623064792692
19.0,0.0,0.0,8.0,34.0,12.0,1.0,36.0,0.5624172290213145
38.0,1.0,2.0,6.0,34.0,15.0,7.0,180.0,0.2893970469565174
41.0,0.0,0.0,5.0,32.0,46.0,2.0,36.0,0.3036757590987357
32.0,0.0,0.0,0.0,33.5,27.0,2.0,18.0,0.1229021306305824
14.0,1.0,0.0,0.0,31.5,40.0,2.0,6.0,0.4261479022907242
34.0,1.0,1.0,3.0,23.0,29.0,1.0,12.0,0.1568111765647907
61.0,1.0,2.0,6.0,34.0,16.0,7.0,156.0,0.1470002761244478
15.0,1.0,0.0,0.0,30.33333333333333,34.0,1.0,4.0,0.5624172290213145
51.0,0.0,1.0,9.0,33.0,40.0,1.0,12.0,0.3261169775912217
58.0,1.0,1.0,6.0,20.5,33.0,11.0,66.0,0.3223277343172085
44.0,1.0,1.0,6.0,31.5,43.0,2.0,18.0,0.3979863843292437
46.0,0.0,2.0,0.0,28.0,35.0,1.0,204.0,0.1229021306305824
44.0,0.0,1.0,4.0,32.0,26.0,1.0,12.0,0.1589568182862857
53.0,0.0,1.0,20.0,28.0,18.0,1.0,72.0,0.3403960457849617
49.0,0.0,2.0,6.0,28.0,44.0,1.0,24.0,0.146549422036687
40.0,0.0,2.0,6.0,29.08333333333333,22.0,2.0,7.0,0.5624172290213145
26.0,0.0,1.0,3.0,35.25,19.0,2.0,15.0,0.3282718332272439
54.0,0.0,1.0,6.0,31.0,26.0,2.0,24.0,0.253412641520752
43.0,0.0,2.0,3.0,34.0,38.0,1.0,36.0,0.3126117748540345
44.0,1.0,1.0,6.0,33.666666666666664,12.0,5.0,540.0,0.0530060722456658
44.0,1.0,0.0,6.0,32.0,38.0,2.0,120.0,0.1618066736443946
59.0,0.0,1.0,6.0,30.0,17.0,1.0,48.0,0.2805868308259445
51.0,0.0,1.0,6.0,33.0,14.0,2.0,324.0,0.2460560277702422
38.0,0.0,0.0,1.0,32.666666666666664,17.0,3.0,20.0,0.2230046374068595
51.0,0.0,0.0,3.0,32.333333333333336,37.0,2.0,16.0,0.2460560277702422
52.0,1.0,2.0,6.0,29.0,25.0,8.0,84.0,0.253412641520752
30.0,0.0,0.0,3.0,34.0,23.0,2.0,24.0,0.233556588533269
53.0,0.0,1.0,6.0,33.666666666666664,14.0,5.0,200.0,0.1098237930262608
44.0,0.0,0.0,4.0,37.0,27.0,1.0,36.0,0.466597565192262
42.0,0.0,2.0,9.0,26.0,26.0,1.0,24.0,0.2550178354244314
42.0,0.0,1.0,3.0,34.0,27.0,3.0,156.0,0.0619939786519362
46.0,0.0,1.0,6.0,32.833333333333336,29.0,3.0,34.0,0.3605477354718323
54.0,0.0,1.0,6.0,31.0,17.0,5.0,96.0,0.2362869324676007
44.0,0.0,0.0,4.0,39.0,25.0,2.0,24.0,0.233556588533269
21.0,0.0,0.0,2.0,35.5,20.0,1.0,6.0,0.2121177289750974
43.0,0.0,1.0,6.0,28.0,35.0,1.0,60.0,0.2351765307508255
36.0,0.0,0.0,6.0,35.5,26.0,1.0,6.0,0.4261479022907242
50.0,0.0,2.0,3.0,34.0,19.0,1.0,36.0,0.1154865504287029
33.0,0.0,2.0,2.0,34.0,30.0,1.0,540.0,0.0424752177964042
38.0,0.0,2.0,3.0,32.333333333333336,24.0,2.0,528.0,0.0887631280098776
60.0,0.0,1.0,6.0,34.0,39.0,1.0,72.0,0.2111566691999847
48.0,0.0,1.0,9.0,31.0,22.0,2.0,36.0,0.1568111765647907
52.0,1.0,1.0,5.0,33.0,48.0,2.0,48.0,0.2224250167530135
23.0,1.0,1.0,2.0,31.5,16.0,7.0,117.0,0.3279464606801268
46.0,1.0,0.0,6.0,28.25,41.0,2.0,51.0,0.3279464606801268
37.0,0.0,1.0,0.0,28.0,24.0,18.0,156.0,0.4002801355591667
23.0,1.0,0.0,2.0,29.666666666666668,23.0,6.0,20.0,0.4261479022907242
21.0,1.0,0.0,2.0,29.0,30.0,1.0,12.0,0.0665364375911957
57.0,0.0,1.0,12.0,32.0,15.0,4.0,156.0,0.253412641520752
37.0,0.0,0.0,0.0,31.416666666666668,25.0,3.0,53.0,0.1979049791452423
55.0,0.0,1.0,6.0,34.0,15.0,1.0,48.0,0.1523291898494421
58.0,0.0,1.0,9.0,28.0,18.0,1.0,372.0,0.0887631280098776
36.0,0.0,0.0,6.0,30.0,30.0,3.0,24.0,0.1931846712098272
37.0,0.0,0.0,6.0,30.0,37.0,1.0,24.0,0.5624172290213145
29.0,0.0,2.0,6.0,30.0,51.0,1.0,12.0,0.503388823580198
41.0,0.0,1.0,3.0,33.0,52.0,1.0,36.0,0.1570821719186325
53.0,0.0,1.0,6.0,33.0,18.0,2.0,72.0,0.0530060722456658
42.0,0.0,1.0,6.0,31.0,26.0,1.0,132.0,0.1387416105495991
50.0,0.0,0.0,3.0,34.0,28.0,1.0,168.0,0.3403960457849617
28.0,1.0,0.0,0.0,34.0,20.0,2.0,24.0,0.0887631280098776
58.0,0.0,1.0,6.0,34.0,43.0,1.0,41.0,0.1570145589118308
43.0,0.0,1.0,4.0,34.0,23.0,3.0,96.0,0.0530060722456658
35.0,0.0,2.0,3.0,31.0,51.0,1.0,216.0,0.2893970469565174
58.0,0.0,1.0,9.0,31.0,41.0,1.0,96.0,0.2111566691999847
43.0,0.0,1.0,3.0,30.5,22.0,10.0,216.0,0.0619939786519362
56.0,0.0,0.0,6.0,30.0,35.0,1.0,24.0,0.2805868308259445
35.0,0.0,1.0,0.0,34.0,26.0,1.0,24.0,0.0424752177964042
25.0,0.0,1.0,0.0,32.0,47.0,1.0,10.0,0.503388823580198
46.0,1.0,2.0,6.0,34.0,43.0,1.0,12.0,0.4644109283325187
41.0,1.0,1.0,6.0,23.58333333333333,38.0,1.0,1.0,0.5427403069541675
41.0,0.0,2.0,5.0,31.0,19.0,1.0,12.0,0.146549422036687
46.0,0.0,1.0,4.0,29.666666666666668,35.0,1.0,6.0,0.3061561957591827
28.0,0.0,1.0,4.0,34.0,36.0,1.0,12.0,0.0424752177964042
48.0,1.0,2.0,6.0,26.0,19.0,10.0,420.0,0.0424752177964042
62.0,0.0,2.0,5.0,33.0,38.0,1.0,24.0,0.1568111765647907
35.0,1.0,0.0,0.0,36.0,57.0,1.0,6.0,0.1979049791452423
26.0,1.0,1.0,6.0,28.0,35.0,1.0,552.0,0.0887631280098776
20.0,1.0,0.0,3.0,36.0,31.0,1.0,12.0,0.3282718332272439
31.0,1.0,2.0,0.0,28.0,18.0,3.0,336.0,0.146549422036687
57.0,0.0,2.0,9.0,30.0,19.0,2.0,108.0,0.1229021306305824
54.0,1.0,0.0,9.0,33.25,14.0,2.0,192.0,0.1931846712098272
46.0,0.0,0.0,0.0,31.5,24.0,6.0,42.0,0.2230046374068595
54.0,0.0,0.0,2.0,30.416666666666668,30.0,4.0,41.0,0.2362869324676007
46.0,1.0,2.0,9.0,26.0,21.0,1.0,444.0,0.146549422036687
38.0,1.0,2.0,2.0,35.666666666666664,30.0,1.0,8.0,0.2656433174291274
44.0,0.0,0.0,0.0,33.0,14.0,1.0,24.0,0.2121177289750974
45.0,0.0,1.0,3.0,29.25,18.0,3.0,27.0,0.3605477354718323
44.0,1.0,2.0,16.0,27.0,33.0,1.0,48.0,0.1154865504287029
57.0,0.0,2.0,6.0,28.0,33.0,1.0,12.0,0.2893970469565174
31.0,1.0,0.0,3.0,31.0,32.0,8.0,354.0,0.1136808120728266
60.0,0.0,0.0,3.0,34.0,20.0,2.0,72.0,0.0782559075090117
65.0,0.0,2.0,6.0,33.0,15.0,2.0,36.0,0.0794116459041523
36.0,0.0,2.0,6.0,27.0,40.0,2.0,132.0,0.3228717411226657
37.0,0.0,2.0,3.0,37.0,24.0,2.0,72.0,0.511485026688109
44.0,0.0,1.0,6.0,34.0,43.0,1.0,36.0,0.075280140305998
29.0,0.0,0.0,1.0,26.916666666666668,25.0,4.0,324.0,0.3036757590987357
36.0,0.0,1.0,2.0,38.0,55.0,1.0,12.0,0.3605477354718323
19.0,0.0,0.0,3.0,28.5,19.0,4.0,42.0,0.2230046374068595
55.0,0.0,2.0,9.0,31.0,15.0,1.0,60.0,0.146549422036687
43.0,0.0,1.0,0.0,31.0,44.0,1.0,24.0,0.4261479022907242
36.0,0.0,0.0,3.0,32.0,23.0,1.0,72.0,0.3126117748540345
43.0,0.0,2.0,1.0,39.0,35.0,1.0,24.0,0.0794116459041523
31.0,0.0,1.0,3.0,34.0,38.0,1.0,36.0,0.2659429044706354
34.0,0.0,1.0,0.0,35.25,43.0,1.0,3.0,0.1789977792291187
54.0,1.0,0.0,5.0,30.666666666666668,22.0,10.0,80.0,0.1931846712098272
33.0,1.0,1.0,12.0,21.0,25.0,1.0,48.0,0.5624172290213145
58.0,0.0,0.0,9.0,32.166666666666664,33.0,3.0,26.0,0.253412641520752
50.0,0.0,2.0,6.0,36.0,18.0,1.0,36.0,0.1229021306305824
50.0,1.0,1.0,6.0,20.0,27.0,9.0,59.0,0.2460560277702422
26.0,0.0,1.0,12.0,36.0,28.0,1.0,144.0,0.5624172290213145
42.0,0.0,2.0,3.0,36.0,29.0,5.0,108.0,0.1789977792291187
44.0,1.0,0.0,6.0,27.666666666666668,17.0,26.0,183.0,0.336834574023331
36.0,0.0,1.0,6.0,34.0,40.0,1.0,36.0,0.0887631280098776
18.0,0.0,0.0,3.0,30.416666666666668,30.0,1.0,5.0,0.5631442933612603
53.0,0.0,1.0,0.0,34.0,18.0,1.0,48.0,0.0424752177964042
55.0,0.0,1.0,0.0,34.0,21.0,2.0,348.0,0.1229021306305824
61.0,0.0,1.0,6.0,34.0,31.0,1.0,48.0,0.1387416105495991
45.0,1.0,0.0,3.0,33.5,21.0,8.0,98.0,0.3061561957591827
41.0,0.0,2.0,0.0,38.0,35.0,1.0,12.0,0.0462673582305475
32.0,0.0,1.0,6.0,32.5,20.0,1.0,6.0,0.511485026688109
46.0,0.0,1.0,9.0,36.0,30.0,1.0,96.0,0.1881128205329646
35.0,0.0,1.0,6.0,36.0,33.0,2.0,36.0,0.3061561957591827
11.0,0.0,0.0,2.0,31.0,25.0,2.0,108.0,0.5624172290213145
54.0,0.0,2.0,9.0,31.0,30.0,2.0,216.0,0.246633912460184
45.0,1.0,0.0,6.0,31.0,46.0,1.0,6.0,2962.876235783164
56.0,0.0,1.0,6.0,34.0,30.0,3.0,84.0,0.1387416105495991
36.0,0.0,0.0,3.0,33.0,33.0,1.0,24.0,0.1618066736443946
47.0,0.0,2.0,6.0,33.0,23.0,1.0,24.0,0.0619939786519362
35.0,0.0,0.0,3.0,35.0,29.0,3.0,84.0,0.1523291898494421
43.0,0.0,0.0,6.0,27.666666666666668,43.0,4.0,72.0,0.260623064792692
47.0,0.0,2.0,3.0,36.66666666666666,27.0,2.0,32.0,0.1387416105495991
39.0,1.0,2.0,13.0,30.0,22.0,2.0,366.0,0.1229021306305824
57.0,1.0,0.0,6.0,34.0,21.0,2.0,48.0,0.253412641520752
40.0,0.0,2.0,2.0,33.0,43.0,1.0,36.0,0.1229021306305824
27.0,1.0,0.0,3.0,29.416666666666668,27.0,2.0,5.0,0.5624172290213145
26.0,0.0,0.0,6.0,31.0,21.0,2.0,72.0,0.1154865504287029
52.0,0.0,1.0,6.0,34.0,22.0,1.0,24.0,0.2659429044706354
47.0,0.0,1.0,4.0,36.0,22.0,2.0,48.0,0.0530060722456658
43.0,0.0,1.0,3.0,32.0,20.0,10.0,60.0,0.1523291898494421
48.0,1.0,0.0,6.0,32.0,19.0,5.0,288.0,0.2493494146303527
35.0,1.0,0.0,2.0,27.83333333333333,18.0,1.0,3.0,0.260623064792692
32.0,0.0,2.0,0.0,32.0,21.0,4.0,114.0,0.1979049791452423
46.0,0.0,1.0,12.0,28.0,43.0,1.0,84.0,0.4002801355591667
45.0,0.0,2.0,9.0,38.0,27.0,1.0,36.0,0.5321297041691028
39.0,0.0,1.0,4.0,23.0,23.0,1.0,360.0,0.3126117748540345
45.0,0.0,1.0,6.0,34.0,24.0,3.0,42.0,0.1979049791452423
24.0,0.0,2.0,2.0,33.5,24.0,2.0,18.0,0.2121177289750974
46.0,0.0,1.0,3.0,28.0,24.0,1.0,36.0,0.2659429044706354
49.0,1.0,1.0,17.0,22.58333333333333,36.0,3.0,19.0,0.4002801355591667
46.0,0.0,1.0,0.0,31.0,29.0,2.0,156.0,0.2805868308259445
23.0,1.0,2.0,0.0,30.0,40.0,1.0,384.0,0.3605477354718323
40.0,0.0,2.0,4.0,34.0,20.0,1.0,24.0,0.1229021306305824
29.0,1.0,0.0,6.0,29.5,19.0,4.0,42.0,0.2656433174291274
28.0,0.0,2.0,0.0,33.0,59.0,1.0,12.0,0.3261169775912217
50.0,0.0,1.0,4.0,32.583333333333336,20.0,1.0,19.0,0.2460560277702422
51.0,0.0,0.0,3.0,28.0,34.0,1.0,36.0,0.3040856578310011
21.0,1.0,0.0,3.0,29.08333333333333,24.0,5.0,13.0,0.4261479022907242
45.0,1.0,0.0,3.0,30.5,18.0,3.0,54.0,0.1896341666860463
37.0,1.0,1.0,6.0,30.0,37.0,1.0,48.0,0.5624172290213145
56.0,0.0,1.0,3.0,29.166666666666668,29.0,8.0,194.0,0.253412641520752
20.0,0.0,0.0,11.0,31.416666666666668,22.0,2.0,120.0,0.3979863843292437
38.0,0.0,0.0,9.0,29.0,19.0,2.0,36.0,0.3979863843292437
53.0,0.0,1.0,12.0,27.0,27.0,2.0,24.0,0.0965366473426955
52.0,0.0,0.0,9.0,30.0,39.0,6.0,72.0,0.253412641520752
44.0,0.0,2.0,4.0,35.5,15.0,1.0,432.0,0.3605477354718323
49.0,0.0,2.0,3.0,31.25,28.0,3.0,37.0,0.1881128205329646
43.0,0.0,1.0,6.0,30.5,38.0,1.0,18.0,0.3282718332272439
51.0,1.0,1.0,9.0,30.75,24.0,8.0,153.0,0.253412641520752
52.0,0.0,2.0,5.0,36.0,20.0,1.0,24.0,0.2805868308259445
42.0,0.0,0.0,2.0,35.5,24.0,1.0,48.0,0.3605477354718323
51.0,0.0,1.0,6.0,34.0,15.0,2.0,60.0,0.1523291898494421
57.0,0.0,2.0,5.0,31.0,34.0,2.0,42.0,0.1470002761244478
45.0,0.0,2.0,6.0,34.0,50.0,1.0,72.0,0.1724440137561966
49.0,0.0,2.0,4.0,34.0,44.0,2.0,18.0,0.1618066736443946
11.0,1.0,0.0,1.0,30.83333333333333,26.0,5.0,10.0,0.4261479022907242
26.0,0.0,0.0,3.0,29.33333333333333,35.0,2.0,4.0,0.268573165960706
33.0,0.0,0.0,0.0,33.666666666666664,26.0,1.0,8.0,0.3036757590987357
43.0,1.0,1.0,8.0,29.0,17.0,1.0,360.0,0.5624172290213145
65.0,1.0,0.0,5.0,36.0,29.0,1.0,204.0,0.1860329731840667
34.0,1.0,0.0,2.0,32.166666666666664,17.0,3.0,397.0,0.2230046374068595
50.0,1.0,0.0,2.0,29.0,31.0,10.0,60.0,0.1731213669628752
25.0,1.0,0.0,0.0,32.0,23.0,2.0,12.0,0.4002801355591667
39.0,0.0,1.0,2.0,30.0,49.0,2.0,120.0,0.1589568182862857
64.0,1.0,1.0,3.0,37.0,19.0,2.0,96.0,0.1523291898494421
37.0,0.0,1.0,2.0,34.0,32.0,2.0,243.0,0.1789977792291187
31.0,1.0,2.0,4.0,33.0,23.0,1.0,12.0,0.366797267891916
30.0,0.0,1.0,6.0,30.0,21.0,1.0,24.0,0.3979863843292437
46.0,1.0,1.0,0.0,33.0,24.0,2.0,30.0,0.2460560277702422
45.0,0.0,1.0,9.0,27.5,18.0,3.0,78.0,0.366797267891916
48.0,0.0,2.0,9.0,30.0,19.0,1.0,336.0,0.3605477354718323
47.0,0.0,1.0,3.0,31.0,17.0,1.0,24.0,0.2659429044706354
39.0,0.0,1.0,6.0,37.0,23.0,1.0,12.0,0.511485026688109
49.0,0.0,2.0,0.0,36.0,18.0,3.0,348.0,0.0530060722456658
39.0,1.0,0.0,1.0,34.0,59.0,1.0,7.0,0.1731213669628752
38.0,1.0,1.0,6.0,31.0,24.0,1.0,48.0,0.3228717411226657
50.0,0.0,1.0,2.0,36.66666666666666,20.0,2.0,20.0,0.2893970469565174
8.0,1.0,0.0,0.0,36.0,25.0,1.0,12.0,0.466597565192262
63.0,0.0,1.0,6.0,34.0,26.0,3.0,108.0,0.0462673582305475
46.0,0.0,1.0,2.0,26.75,43.0,1.0,24.0,0.1669478592228174
35.0,1.0,2.0,12.0,30.0,16.0,2.0,372.0,0.5624172290213145
20.0,1.0,0.0,2.0,34.0,51.0,1.0,12.0,0.2659429044706354
50.0,0.0,1.0,9.0,32.0,28.0,1.0,24.0,0.1504288764156413
35.0,0.0,1.0,2.0,25.666666666666668,35.0,6.0,66.0,0.3061561957591827
63.0,0.0,1.0,3.0,37.0,18.0,1.0,48.0,0.0530060722456658
42.0,0.0,1.0,12.0,39.5,21.0,2.0,432.0,0.3403960457849617
45.0,0.0,1.0,6.0,35.0,48.0,1.0,6.0,0.256899995432371
11.0,0.0,0.0,2.0,30.416666666666668,32.0,4.0,66.0,0.5624172290213145
54.0,0.0,1.0,7.0,32.0,14.0,2.0,84.0,0.2224250167530135
58.0,1.0,0.0,15.0,26.0,18.0,7.0,360.0,0.1136808120728266
43.0,0.0,1.0,0.0,34.0,50.0,1.0,12.0,0.0887631280098776
47.0,0.0,1.0,3.0,34.0,24.0,1.0,12.0,0.3403960457849617
39.0,0.0,2.0,3.0,23.5,34.0,1.0,6.0,0.2893970469565174
27.0,0.0,0.0,6.0,34.0,38.0,1.0,96.0,0.1229021306305824
59.0,0.0,2.0,6.0,30.0,17.0,1.0,36.0,0.1589568182862857
40.0,0.0,2.0,2.0,34.0,25.0,1.0,24.0,0.1229021306305824
51.0,0.0,0.0,6.0,46.0,20.0,4.0,48.0,0.1931846712098272
45.0,1.0,2.0,5.0,34.0,25.0,5.0,90.0,0.503388823580198
31.0,1.0,0.0,0.0,25.08333333333333,23.0,2.0,2.0,0.4261479022907242
54.0,0.0,1.0,6.0,31.0,20.0,2.0,72.0,0.2493494146303527
37.0,0.0,1.0,0.0,33.0,42.0,2.0,24.0,0.2460560277702422
26.0,0.0,1.0,6.0,26.0,20.0,2.0,72.0,0.3282718332272439
31.0,1.0,1.0,6.0,37.66666666666666,22.0,1.0,8.0,0.5624172290213145
35.0,0.0,2.0,3.0,25.0,54.0,1.0,8.0,0.1875023905350765
42.0,0.0,2.0,6.0,32.0,22.0,3.0,36.0,0.1229021306305824
30.0,1.0,0.0,0.0,37.16666666666666,22.0,1.0,2.0,0.336834574023331
29.0,0.0,1.0,6.0,29.25,42.0,1.0,3.0,0.1979049791452423
23.0,0.0,2.0,3.0,30.0,38.0,2.0,12.0,0.3605477354718323
65.0,0.0,1.0,6.0,31.5,27.0,1.0,30.0,0.0965366473426955
23.0,1.0,0.0,0.0,39.75,19.0,2.0,9.0,0.3282718332272439
57.0,0.0,1.0,9.0,30.0,40.0,1.0,24.0,0.2362869324676007
14.0,0.0,0.0,0.0,33.0,18.0,2.0,72.0,0.2460560277702422
59.0,0.0,1.0,9.0,30.0,16.0,2.0,228.0,0.0794116459041523
44.0,0.0,1.0,4.0,35.0,49.0,2.0,120.0,0.0965366473426955
19.0,1.0,0.0,0.0,26.5,20.0,2.0,6.0,0.3036757590987357
35.0,1.0,2.0,3.0,33.0,52.0,5.0,29.0,0.1731213669628752
30.0,0.0,0.0,3.0,38.0,54.0,4.0,48.0,0.1979049791452423
27.0,0.0,1.0,6.0,30.0,38.0,2.0,48.0,0.2550178354244314
48.0,0.0,1.0,9.0,28.0,40.0,1.0,72.0,0.256899995432371
36.0,1.0,2.0,3.0,30.58333333333333,27.0,2.0,180.0,0.3228717411226657
49.0,1.0,1.0,9.0,31.0,29.0,1.0,72.0,0.2805868308259445
17.0,1.0,0.0,0.0,30.0,21.0,1.0,12.0,0.2805868308259445
50.0,0.0,2.0,2.0,34.0,22.0,1.0,288.0,0.1618066736443946
48.0,1.0,0.0,9.0,31.0,41.0,2.0,30.0,0.1568111765647907
55.0,1.0,1.0,6.0,33.0,36.0,2.0,156.0,0.366797267891916
31.0,1.0,0.0,1.0,24.666666666666668,19.0,4.0,8.0,0.1618066736443946
15.0,0.0,2.0,0.0,31.0,72.0,2.0,2.0,0.3228717411226657
56.0,1.0,2.0,6.0,32.0,42.0,1.0,12.0,0.1731213669628752
27.0,1.0,2.0,2.0,29.5,16.0,10.0,174.0,0.3403960457849617
43.0,0.0,1.0,3.0,36.0,44.0,2.0,60.0,0.1618066736443946
45.0,0.0,1.0,9.0,31.416666666666668,41.0,1.0,48.0,0.1669478592228174
42.0,0.0,1.0,4.0,23.0,37.0,1.0,48.0,0.2351765307508255
41.0,0.0,1.0,4.0,34.0,36.0,2.0,24.0,0.2893970469565174
56.0,1.0,1.0,12.0,30.0,16.0,2.0,132.0,0.2224250167530135
62.0,0.0,1.0,6.0,28.0,18.0,1.0,336.0,0.0424752177964042
15.0,1.0,0.0,3.0,32.416666666666664,32.0,2.0,5.0,0.2261122087013544
33.0,1.0,0.0,6.0,33.583333333333336,20.0,1.0,7.0,0.0665364375911957
9.0,1.0,0.0,0.0,32.0,32.0,1.0,108.0,0.1589568182862857
36.0,0.0,1.0,9.0,29.0,27.0,2.0,48.0,0.1229021306305824
44.0,0.0,0.0,6.0,30.0,46.0,1.0,12.0,0.3261169775912217
27.0,1.0,1.0,3.0,31.0,30.0,2.0,24.0,0.3036757590987357
34.0,1.0,0.0,17.0,32.0,24.0,1.0,168.0,0.5624172290213145
39.0,0.0,2.0,2.0,29.83333333333333,23.0,1.0,108.0,0.5631442933612603
27.0,1.0,0.0,6.0,23.5,21.0,7.0,42.0,0.3403960457849617
51.0,0.0,1.0,6.0,34.0,16.0,1.0,492.0,0.0424752177964042
22.0,1.0,1.0,4.0,31.0,39.0,2.0,24.0,0.3126117748540345
23.0,0.0,0.0,5.0,33.666666666666664,22.0,5.0,56.0,0.2415114266429222
51.0,0.0,1.0,6.0,31.0,19.0,1.0,72.0,0.2805868308259445
32.0,1.0,0.0,4.0,31.0,39.0,6.0,36.0,0.1731213669628752
18.0,1.0,2.0,6.0,36.0,21.0,3.0,590.0,0.2656433174291274
51.0,0.0,1.0,9.0,32.0,29.0,1.0,48.0,0.146549422036687
56.0,0.0,1.0,5.0,32.0,23.0,2.0,36.0,0.253412641520752
48.0,1.0,1.0,9.0,39.0,21.0,1.0,48.0,0.511485026688109
42.0,0.0,1.0,3.0,26.0,34.0,1.0,360.0,0.3261169775912217
46.0,0.0,2.0,4.0,29.0,33.0,1.0,24.0,0.2224250167530135
27.0,0.0,0.0,4.0,36.16666666666666,23.0,3.0,38.0,0.3126117748540345
32.0,1.0,0.0,12.0,30.0,35.0,1.0,24.0,0.3979863843292437
34.0,0.0,0.0,0.0,30.5,35.0,1.0,6.0,0.253412641520752
62.0,1.0,1.0,9.0,24.83333333333333,19.0,9.0,206.0,0.1470002761244478
50.0,0.0,0.0,6.0,31.0,21.0,1.0,12.0,0.2493494146303527
48.0,0.0,2.0,6.0,34.0,25.0,2.0,60.0,0.2893970469565174
46.0,1.0,2.0,12.0,31.0,23.0,1.0,12.0,0.5631442933612603
25.0,1.0,0.0,0.0,34.0,51.0,1.0,180.0,0.2224250167530135
26.0,1.0,2.0,3.0,36.0,70.0,2.0,5.0,0.3403960457849617
33.0,0.0,2.0,6.0,23.5,44.0,1.0,6.0,0.4002801355591667
58.0,0.0,2.0,3.0,36.0,20.0,3.0,84.0,0.0794116459041523
58.0,1.0,1.0,9.0,30.75,30.0,2.0,48.0,0.0907507663134526
45.0,0.0,1.0,17.0,28.0,18.0,1.0,84.0,0.2230046374068595
43.0,0.0,1.0,4.0,24.0,22.0,1.0,120.0,0.3126117748540345
25.0,1.0,1.0,2.0,31.0,45.0,1.0,36.0,0.2659429044706354
20.0,1.0,0.0,0.0,34.0,58.0,2.0,42.0,0.3403960457849617
41.0,0.0,2.0,6.0,33.0,18.0,1.0,48.0,0.4644109283325187
59.0,0.0,1.0,9.0,30.0,22.0,1.0,12.0,0.2224250167530135
20.0,1.0,1.0,6.0,26.0,20.0,1.0,768.0,0.1589568182862857
59.0,0.0,1.0,6.0,34.0,39.0,1.0,156.0,0.0965366473426955
62.0,0.0,2.0,9.0,32.0,29.0,1.0,24.0,0.0424752177964042
30.0,0.0,0.0,0.0,35.25,21.0,3.0,3.0,0.1789977792291187
39.0,1.0,0.0,6.0,27.5,25.0,2.0,12.0,0.2550178354244314
54.0,0.0,0.0,9.0,32.0,17.0,1.0,24.0,0.3261169775912217
57.0,0.0,1.0,6.0,26.5,15.0,7.0,252.0,0.0965366473426955
60.0,0.0,1.0,6.0,28.0,26.0,2.0,240.0,0.2493494146303527
25.0,1.0,0.0,3.0,33.0,34.0,1.0,336.0,0.2659429044706354
35.0,0.0,1.0,12.0,31.0,33.0,2.0,60.0,0.2550178354244314
46.0,1.0,1.0,6.0,32.0,15.0,5.0,420.0,0.366797267891916
54.0,0.0,1.0,0.0,31.0,41.0,1.0,72.0,0.0619939786519362
53.0,0.0,0.0,3.0,33.166666666666664,25.0,1.0,2.0,0.2230046374068595
29.0,0.0,1.0,0.0,35.333333333333336,33.0,1.0,4.0,0.2121177289750974
45.0,0.0,2.0,3.0,33.0,31.0,1.0,36.0,0.2460560277702422
43.0,0.0,1.0,3.0,33.0,24.0,2.0,36.0,0.2460560277702422
32.0,0.0,0.0,1.0,28.5,51.0,1.0,10.0,0.1669478592228174
31.0,1.0,0.0,0.0,32.166666666666664,24.0,1.0,2.0,0.3036757590987357
30.0,0.0,0.0,3.0,32.083333333333336,44.0,1.0,1.0,0.5624172290213145
52.0,1.0,0.0,12.0,28.25,35.0,1.0,3.0,0.260623064792692
23.0,1.0,2.0,0.0,32.0,20.0,1.0,36.0,0.2460560277702422
21.0,0.0,1.0,2.0,33.0,19.0,2.0,372.0,0.2460560277702422
30.0,0.0,0.0,2.0,31.0,58.0,1.0,2.0,0.4261479022907242
45.0,0.0,2.0,3.0,33.0,19.0,1.0,36.0,0.0619939786519362
50.0,0.0,1.0,5.0,31.75,40.0,2.0,15.0,0.4353976575177852
28.0,0.0,2.0,7.0,29.75,24.0,1.0,3.0,0.3279464606801268
55.0,0.0,2.0,9.0,34.0,17.0,3.0,168.0,0.1229021306305824
